0,1465000318.024000,1465000318.723381,1465000323.725375,1465000323.799000
1,1465000318.024000,0.000000,0.000000,0.000000
2,1465000318.024000,1465000318.718526,1465000323.719823,1465000323.801000
3,1465000318.024000,1465000318.669676,1465000323.671256,1465000323.764000
4,1465000318.024000,1465000318.720003,1465000323.721995,1465000323.800000
5,1465000318.024000,1465000318.707892,1465000323.709439,1465000323.796000
6,1465000318.025000,1465000318.723449,1465000323.725082,1465000323.799000
7,1465000318.025000,1465000318.655427,1465000323.657328,1465000323.744000
8,1465000318.025000,1465000318.717410,1465000323.718829,1465000323.806000
9,1465000318.025000,1465000318.695137,1465000323.696441,1465000323.775000
10,1465000318.025000,1465000318.698368,1465000323.699645,1465000323.775000
11,1465000318.025000,1465000318.729057,1465000323.730676,1465000323.815000
12,1465000318.025000,1465000318.650927,1465000323.660557,1465000323.756000
13,1465000318.025000,1465000318.966346,1465000323.967626,1465000324.056000
14,1465000318.025000,1465000318.761281,1465000323.762603,1465000323.848000
15,1465000318.025000,1465000319.007630,1465000324.008922,1465000324.095000
16,1465000318.025000,1465000318.743085,1465000323.744349,1465000323.832000
17,1465000318.025000,1465000318.748298,1465000323.749651,1465000323.833000
18,1465000318.025000,1465000318.737935,1465000323.739915,1465000323.807000
19,1465000318.025000,1465000318.665463,1465000323.683713,1465000323.771000
20,1465000318.025000,1465000318.743027,1465000323.744286,1465000323.811000
21,1465000318.025000,1465000318.678178,1465000323.687526,1465000323.767000
22,1465000318.025000,1465000318.706799,1465000323.708308,1465000323.795000
23,1465000318.025000,1465000318.678433,1465000323.679894,1465000323.768000
24,1465000318.025000,1465000318.731816,1465000323.733799,1465000323.840000
25,1465000318.025000,1465000318.696400,1465000323.697645,1465000323.787000
26,1465000318.026000,1465000318.680015,1465000323.681856,1465000323.769000
27,1465000318.026000,1465000318.705764,1465000323.707084,1465000323.796000
28,1465000318.026000,1465000318.657986,1465000323.659908,1465000323.752000
29,1465000318.027000,1465000318.687255,1465000323.688704,1465000323.763000
30,1465000318.027000,1465000318.728199,1465000323.729457,1465000323.825000
