214,0.130868,3.17866
215,0.131056,3.17868
216,0.131258,3.1787
217,0.13152,3.17871
218,0.13164,3.17874
219,0.131908,3.17875
220,0.132184,3.17877
221,0.132301,3.17879
222,0.132376,3.17881
223,0.132579,3.17883
224,0.132881,3.17884
225,0.133063,3.17886
226,0.133264,3.17888
227,0.133482,3.1789
228,0.13358,3.17892
229,0.133792,3.17897
230,0.134,3.17899
231,0.134309,3.17901
232,0.134408,3.17903
233,0.13462,3.17905
234,0.13498,3.17907
235,0.135115,3.17909
236,0.135229,3.17911
237,0.13532,3.17913
238,0.135441,3.17915
239,0.135623,3.17917
240,0.135922,3.17919
241,0.138287,3.17921
242,0.138479,3.17924
243,0.143216,3.17927
244,0.144034,3.17929
245,0.14674,3.1793
246,0.149832,3.17934
247,0.188197,3.17936
248,0.188273,3.17938
249,0.188268,3.17939
250,0.188319,3.17941
251,0.188523,3.17943
252,0.188714,3.17945
253,0.188836,3.17947
254,0.19369,3.17949
255,0.193833,3.17951
256,0.194608,3.17954
257,0.194848,3.17956
258,0.194947,3.17958
259,0.195041,3.1796
260,0.19538,3.17962
261,0.195595,3.17964
262,0.196004,3.17966
263,0.19636,3.17968
264,0.19716,3.1797
265,0.197693,3.17972
266,0.198266,3.17973
267,0.19856,3.17975
268,0.19884,3.17977
269,0.198976,3.17979
270,0.199193,3.17981
271,0.199403,3.17983
272,0.19991,3.17984
273,0.200361,3.17986
274,0.200754,3.17988
275,0.20109,3.1799
276,0.202412,3.17992
277,0.202581,3.17994
278,0.202755,3.17996
279,0.202984,3.17997
280,0.203695,3.18
281,0.204277,3.18002
282,0.204616,3.18006
283,0.205131,3.18007
284,0.20519,3.1801
285,0.205553,3.18011
286,0.205773,3.18013
287,0.205895,3.18015
288,0.206905,3.18017
289,0.207145,3.18019
290,0.208863,3.18021
291,0.20894,3.18023
292,0.208994,3.18025
293,0.209062,3.18027
294,0.209183,3.1803
295,0.21105,3.18032
296,0.21217,3.18034
297,0.21246,3.18036
298,0.212964,3.18038
299,0.213609,3.1804
300,0.213661,3.18043
301,0.21371,3.18045
302,0.214008,3.18047
303,0.214256,3.18049
304,0.215008,3.18051
305,0.215212,3.18052
306,0.215318,3.18054
307,0.215422,3.18056
308,0.21574,3.18058
309,0.216663,3.1806
310,0.21761,3.18061
311,0.218415,3.18063
312,0.218521,3.18065
313,0.22137,3.18067
314,0.221513,3.18069
315,0.221622,3.18071
316,0.221713,3.18072
317,0.222592,3.18074
318,0.222799,3.18076
319,0.223314,3.18078
320,0.223698,3.1808
321,0.224456,3.18082
322,0.225145,3.18083
323,0.225435,3.18085
324,0.22556,3.18087
325,0.226062,3.18089
326,0.227376,3.18091
327,0.228073,3.18092
328,0.228199,3.18094
329,0.228576,3.18096
330,0.228707,3.18098
331,0.22951,3.181
332,0.22986,3.18102
333,0.230122,3.18104
334,0.230786,3.18105
335,0.230937,3.18107
336,0.230994,3.18109
337,0.231047,3.18111
338,0.232136,3.18113
339,0.232211,3.18115
340,0.232856,3.18116
341,0.23421,3.18118
342,0.234271,3.1812
343,0.234311,3.18122
344,0.236332,3.18124
345,0.236554,3.18126
346,0.236731,3.18127
347,0.236921,3.18129
348,0.238461,3.18131
349,0.238603,3.18133
350,0.238664,3.18135
351,0.239132,3.18136
352,0.239906,3.18138
353,0.240983,3.1814
354,0.241074,3.18142
355,0.242444,3.18144
356,0.243327,3.18146
357,0.24345,3.18147
358,0.243525,3.18149
359,0.244028,3.18151
360,0.245039,3.18153
361,0.245257,3.18155
362,0.246509,3.18157
363,0.246597,3.18159
364,0.24667,3.18161
365,0.247157,3.18162
366,0.248053,3.18164
367,0.248139,3.18166
368,0.248206,3.18168
369,0.248261,3.1817
370,0.248892,3.18172
371,0.249326,3.18174
372,0.250644,3.18175
373,0.250772,3.18177
374,0.250878,3.18179
375,0.251149,3.18181
376,0.252077,3.18183
377,0.252596,3.18185
378,0.253515,3.18187
379,0.253696,3.18188
380,0.253968,3.1819
381,0.254134,3.18192
382,0.254373,3.18194
383,0.255419,3.18196
384,0.255597,3.18197
385,0.255782,3.18199
386,0.257018,3.18201
387,0.257368,3.18203
388,0.257522,3.18205
389,0.257637,3.18207
390,0.258283,3.18209
391,0.258685,3.1821
392,0.259026,3.18212
393,0.259122,3.18214
394,0.259616,3.18216
395,0.260818,3.18218
396,0.260911,3.1822
397,0.262154,3.18222
398,0.262228,3.18224
399,0.262319,3.18226
400,0.262726,3.18227
401,0.262859,3.18229
402,0.264787,3.18231
403,0.264927,3.18233
404,0.265036,3.18235
405,0.265122,3.18236
406,0.265405,3.18238
407,0.265543,3.1824
408,0.265708,3.18242
409,0.26787,3.18244
410,0.268038,3.18246
411,0.268148,3.18248
412,0.268558,3.18249
413,0.269307,3.18251
414,0.26945,3.18253
415,0.269552,3.18255
416,0.272022,3.18257
417,0.272668,3.18259
418,0.273344,3.18261
419,0.274412,3.18262
420,0.274872,3.18264
421,0.27501,3.18266
422,0.275226,3.18268
423,0.275652,3.1827
424,0.276063,3.18271
425,0.276213,3.18273
426,0.276967,3.18275
427,0.277301,3.18277
428,0.278132,3.18279
429,0.278217,3.18281
430,0.278268,3.18282
431,0.278323,3.18284
432,0.2787,3.18286
433,0.279787,3.18288
434,0.279956,3.1829
435,0.280423,3.18293
436,0.280853,3.18296
437,0.28136,3.18299
438,0.281819,3.18301
439,0.28188,3.18303
440,0.282356,3.18305
441,0.282934,3.18307
442,0.283482,3.18308
443,0.283597,3.1831
444,0.283654,3.18313
445,0.284393,3.18315
446,0.284509,3.18316
447,0.285208,3.18319
448,0.286353,3.18321
449,0.286436,3.18323
450,0.286524,3.18324
451,0.286644,3.18326
452,0.286772,3.18328
453,0.287085,3.18332
454,0.287208,3.18334
455,0.288683,3.18336
456,0.288745,3.18337
457,0.288819,3.1834
458,0.288958,3.18342
459,0.289612,3.18344
460,0.291028,3.18346
461,0.29288,3.18348
462,0.294084,3.1835
463,0.294263,3.18351
464,0.294443,3.18353
465,0.294545,3.18355
466,0.294803,3.18357
467,0.295287,3.18359
468,0.295841,3.18361
469,0.296461,3.18363
470,0.296755,3.18364
471,0.297134,3.18366
472,0.297225,3.18368
473,0.297362,3.1837
474,0.297767,3.18372
475,0.298028,3.18374
476,0.298892,3.18376
477,0.300202,3.18377
478,0.300366,3.1838
479,0.300465,3.18381
480,0.300978,3.18383
481,0.301788,3.18385
482,0.302369,3.18387
483,0.302539,3.18389
484,0.302778,3.18391
485,0.303297,3.18392
486,0.303357,3.18394
487,0.303414,3.18396
488,0.304148,3.18398
489,0.305201,3.184
490,0.305335,3.18402
491,0.305587,3.18404
492,0.306918,3.18406
493,0.307151,3.18407
494,0.307421,3.18409
495,0.307589,3.18411
496,0.307744,3.18413
497,0.307943,3.18415
498,0.308134,3.18416
499,0.308529,3.18418
500,0.308788,3.1842
501,0.309031,3.18422
502,0.309201,3.18424
503,0.309347,3.18426
504,0.309578,3.18427
505,0.309721,3.18429
506,0.309879,3.18431
507,0.31001,3.18433
508,0.310333,3.18434
509,0.310631,3.18436
510,0.310914,3.18438
511,0.311079,3.1844
512,0.311183,3.18443
513,0.311595,3.18447
514,0.311713,3.18448
515,0.311902,3.1845
516,0.312049,3.18452
517,0.312229,3.18454
518,0.312443,3.18456
519,0.31254,3.18458
520,0.312684,3.18459
521,0.312982,3.18461
522,0.313202,3.18463
523,0.313473,3.18465
524,0.313644,3.18467
525,0.313822,3.18468
526,0.313994,3.1847
527,0.314158,3.18472
528,0.314351,3.18474
529,0.314525,3.18476
530,0.314696,3.18477
531,0.314881,3.18479
532,0.315057,3.18481
533,0.315334,3.18483
534,0.315439,3.18485
535,0.31574,3.18486
536,0.315881,3.18488
537,0.316027,3.1849
538,0.31637,3.18492
539,0.316569,3.18493
540,0.316687,3.18495
541,0.316907,3.18497
542,0.317102,3.18499
543,0.317279,3.18501
544,0.317449,3.18503
545,0.317645,3.18504
546,0.317835,3.18506
547,0.31802,3.18508
548,0.318126,3.1851
549,0.318326,3.18511
550,0.31864,3.18513
551,0.318831,3.18515
552,0.319013,3.18517
553,0.31914,3.18519
554,0.319347,3.1852
555,0.319668,3.18522
556,0.319847,3.18524
557,0.320084,3.18526
558,0.320272,3.18528
559,0.32044,3.1853
560,0.320615,3.18531
561,0.320806,3.18533
562,0.320954,3.18535
563,0.32112,3.18537
564,0.321349,3.18538
565,0.321441,3.1854
566,0.321655,3.18542
567,0.321772,3.18544
568,0.321998,3.18546
569,0.322243,3.18547
570,0.322502,3.18549
571,0.322724,3.18551
572,0.322967,3.18553
573,0.323131,3.18554
574,0.323245,3.18556
575,0.323442,3.18558
576,0.323716,3.1856
577,0.323856,3.18562
578,0.324157,3.18563
579,0.324316,3.18565
580,0.324483,3.18567
581,0.324672,3.18569
582,0.32486,3.1857
583,0.325021,3.18572
584,0.325259,3.18574
585,0.325526,3.18576
586,0.325705,3.18578
587,0.326005,3.1858
588,0.32629,3.18581
589,0.32649,3.18583
590,0.326688,3.18585
591,0.326852,3.18587
592,0.327044,3.18589
593,0.327263,3.1859
594,0.327485,3.18592
595,0.327736,3.18594
596,0.327988,3.18596
597,0.329505,3.18598
598,0.334419,3.18601
599,0.368038,3.18603
600,0.368394,3.18605
601,0.368501,3.18608
602,0.368605,3.1861
603,0.390712,3.18612
604,0.395052,3.18614
605,0.395169,3.18616
606,0.395242,3.18618
607,0.395341,3.1862
608,0.396436,3.18622
609,0.396646,3.18624
610,0.396816,3.18626
611,0.396968,3.18628
612,0.397139,3.18631
613,0.397385,3.18633
614,0.397758,3.18635
615,0.397924,3.18636
616,0.398869,3.18638
617,0.399053,3.1864
618,0.399864,3.18643
619,0.4,3.18645
620,0.400148,3.18647
621,0.400284,3.18649
622,0.400807,3.18651
623,0.401829,3.18653
624,0.405257,3.18654
625,0.406197,3.18656
626,0.406315,3.18658
627,0.406446,3.1866
628,0.406788,3.18662
629,0.406961,3.18664
630,0.407115,3.18666
631,0.407498,3.18667
632,0.408106,3.18669
633,0.409146,3.18671
634,0.409292,3.18673
635,0.409432,3.18675
636,0.409574,3.18676
637,0.409724,3.18678
638,0.409831,3.1868
639,0.410395,3.18682
640,0.410689,3.18684
641,0.411188,3.18686
642,0.411687,3.18688
643,0.41243,3.1869
644,0.413178,3.18691
645,0.413446,3.18693
646,0.414082,3.18695
647,0.414523,3.18697
648,0.415074,3.18699
649,0.415224,3.18701
650,0.41556,3.18703
651,0.41573,3.18704
652,0.41602,3.18707
653,0.416203,3.18708
654,0.417194,3.1871
655,0.417345,3.18712
656,0.417745,3.18714
657,0.418157,3.18716
658,0.418857,3.18717
659,0.418921,3.18719
660,0.41941,3.18721
661,0.41978,3.18723
662,0.420042,3.18725
663,0.420488,3.18727
664,0.421042,3.18728
665,0.421895,3.1873
666,0.422027,3.18732
667,0.422529,3.18734
668,0.422843,3.18736
669,0.423132,3.18738
670,0.423385,3.18739
671,0.42356,3.18741
672,0.423744,3.18743
673,0.424028,3.18745
674,0.424746,3.18747
675,0.424897,3.18749
676,0.425015,3.1875
677,0.42514,3.18752
678,0.425274,3.18754
679,0.425739,3.18756
680,0.425861,3.18757
681,0.427309,3.18759
682,0.427653,3.18761
683,0.429005,3.18763
684,0.429562,3.18765
685,0.430625,3.18766
686,0.430852,3.18768
687,0.431009,3.1877
688,0.431092,3.18772
689,0.431466,3.18774
690,0.431901,3.18776
691,0.432258,3.18777
692,0.432408,3.18779
693,0.432561,3.18781
694,0.433403,3.18783
695,0.433755,3.18784
696,0.434895,3.18786
697,0.436473,3.18788
698,0.436576,3.1879
699,0.436686,3.18792
700,0.436748,3.18794
701,0.438972,3.18795
702,0.439125,3.18797
703,0.43949,3.18799
704,0.439651,3.18801
705,0.439867,3.18803
706,0.440124,3.18804
707,0.440263,3.18806
708,0.440623,3.18808
709,0.441191,3.1881
710,0.441663,3.18811
711,0.442298,3.18813
712,0.442695,3.18815
713,0.442822,3.18817
714,0.442914,3.18819
715,0.442998,3.18821
716,0.443525,3.18823
717,0.443982,3.18825
718,0.444367,3.18827
719,0.445066,3.18828
720,0.445666,3.1883
721,0.446647,3.18832
722,0.446747,3.18834
723,0.446862,3.18836
724,0.446981,3.18838
725,0.447143,3.18839
726,0.447285,3.18841
727,0.44766,3.18843
728,0.448689,3.18845
729,0.448764,3.18847
730,0.449662,3.18849
731,0.449873,3.1885
732,0.451061,3.18852
733,0.45114,3.18854
734,0.451267,3.18856
735,0.451304,3.18858
736,0.451364,3.1886
737,0.453662,3.18861
738,0.453908,3.18863
739,0.456897,3.18865
740,0.458042,3.18867
741,0.458452,3.18869
742,0.458635,3.18871
743,0.459024,3.18872
744,0.459324,3.18874
745,0.459404,3.18876
746,0.459911,3.18878
747,0.460245,3.1888
748,0.460783,3.18882
749,0.461144,3.18883
750,0.46154,3.18885
751,0.462454,3.18887
752,0.463011,3.18889
753,0.463417,3.1889
754,0.463848,3.18892
755,0.464123,3.18894
756,0.464478,3.18896
757,0.464635,3.18898
758,0.465239,3.189
759,0.465738,3.18901
760,0.466521,3.18903
761,0.466904,3.18905
762,0.467178,3.18907
763,0.467385,3.18909
764,0.467696,3.18911
765,0.468123,3.18912
766,0.468214,3.18914
767,0.468706,3.18916
768,0.469089,3.18918
769,0.469619,3.1892
770,0.470111,3.18921
771,0.470769,3.18923
772,0.471925,3.18925
773,0.472119,3.18927
774,0.472608,3.18929
775,0.472729,3.18931
776,0.473055,3.18932
777,0.473398,3.18934
778,0.473959,3.18936
779,0.47408,3.18938
780,0.474214,3.18939
781,0.47444,3.18941
782,0.474746,3.18943
783,0.475689,3.18945
784,0.475978,3.18947
785,0.476132,3.18949
786,0.476314,3.1895
787,0.476481,3.18952
788,0.476996,3.18954
789,0.477933,3.18956
790,0.478095,3.18958
791,0.478182,3.1896
792,0.478556,3.18961
793,0.480249,3.18963
794,0.4804,3.18965
795,0.480513,3.18967
796,0.480763,3.18969
797,0.480999,3.1897
798,0.4822,3.18972
799,0.483609,3.18974
800,0.483831,3.18976
801,0.48396,3.18978
802,0.484082,3.1898
803,0.484772,3.18981
804,0.484984,3.18983
805,0.485137,3.18985
806,0.486944,3.18987
807,0.487254,3.18989
808,0.487777,3.18991
809,0.488326,3.18992
810,0.488605,3.18994
811,0.489426,3.18996
812,0.48969,3.18998
813,0.489907,3.19
814,0.490988,3.19001
815,0.49123,3.19003
816,0.491411,3.19005
817,0.491745,3.19007
818,0.491947,3.19009
819,0.492178,3.19011
820,0.492624,3.19012
821,0.493037,3.19014
822,0.49367,3.19016
823,0.493891,3.19018
824,0.494053,3.1902
825,0.494784,3.19022
826,0.495263,3.19024
827,0.495679,3.19025
828,0.496195,3.19027
829,0.496703,3.19029
830,0.496844,3.19031
831,0.497454,3.19033
832,0.498054,3.19035
833,0.498223,3.19036
834,0.498403,3.19038
835,0.498622,3.1904
836,0.498967,3.19042
837,0.499751,3.19044
838,0.499836,3.19045
839,0.500088,3.19047
840,0.501402,3.19049
841,0.501486,3.19051
842,0.501597,3.19053
843,0.502026,3.19055
844,0.502349,3.19056
845,0.503383,3.19058
846,0.503557,3.1906
847,0.503754,3.19062
848,0.503921,3.19064
849,0.504086,3.19066
850,0.504237,3.19068
851,0.505131,3.19069
852,0.50548,3.19071
853,0.506919,3.19073
854,0.507083,3.19075
855,0.508081,3.19077
856,0.508784,3.19079
857,0.509066,3.1908
858,0.509523,3.19082
859,0.509873,3.19084
860,0.510539,3.19086
861,0.51079,3.19088
862,0.511062,3.1909
863,0.511407,3.19092
864,0.51172,3.19093
865,0.512162,3.19096
866,0.512431,3.19098
867,0.512651,3.19099
868,0.513134,3.19101
869,0.513812,3.19103
870,0.515168,3.19105
871,0.51571,3.19107
872,0.515947,3.1911
873,0.516082,3.19112
874,0.516241,3.19114
875,0.517065,3.19115
876,0.517372,3.19117
877,0.517654,3.19119
878,0.518356,3.19121
879,0.518411,3.19123
880,0.51944,3.19125
881,0.519719,3.19127
882,0.520593,3.19129
883,0.521082,3.19131
884,0.521266,3.19132
885,0.521721,3.19134
886,0.522035,3.19136
887,0.522294,3.19139
888,0.522615,3.19141
889,0.522809,3.19143
890,0.522981,3.19145
891,0.523655,3.19146
892,0.524307,3.19148
893,0.524661,3.1915
894,0.524812,3.19152
895,0.525153,3.19154
896,0.525472,3.19155
897,0.525574,3.19157
898,0.525688,3.19159
899,0.525816,3.19161
900,0.527203,3.19163
901,0.527883,3.19165
902,0.528254,3.19166
903,0.528845,3.19168
904,0.528953,3.1917
905,0.529276,3.19172
906,0.529862,3.19173
907,0.530002,3.19175
908,0.530188,3.19177
909,0.530586,3.19179
910,0.531459,3.19181
911,0.532975,3.19183
912,0.533134,3.19185
913,0.53325,3.19186
914,0.533522,3.19188
915,0.533847,3.1919
916,0.534089,3.19192
917,0.534472,3.19194
918,0.53568,3.19196
919,0.535844,3.19198
920,0.536216,3.19199
921,0.536566,3.19201
922,0.536863,3.19203
923,0.537378,3.19205
924,0.537585,3.19207
925,0.537916,3.19209
926,0.538352,3.1921
927,0.538578,3.19212
928,0.539121,3.19214
929,0.539357,3.19216
930,0.539606,3.19217
931,0.539944,3.19219
932,0.540486,3.19221
933,0.540814,3.19223
934,0.541164,3.19225
935,0.541376,3.19226
936,0.541847,3.19228
937,0.542167,3.1923
938,0.5425,3.19232
939,0.542782,3.19234
940,0.543024,3.19236
941,0.543236,3.19238
942,0.543865,3.19239
943,0.544186,3.19241
944,0.544333,3.19243
945,0.544547,3.19245
946,0.54477,3.19247
947,0.544971,3.19248
948,0.545226,3.1925
949,0.545452,3.19252
950,0.546112,3.19254
951,0.546966,3.19256
952,0.547715,3.19258
953,0.548159,3.1926
954,0.548715,3.19261
955,0.550009,3.19263
956,0.551648,3.19265
957,0.552023,3.19267
958,0.553051,3.19269
959,0.553258,3.1927
960,0.553354,3.19272
961,0.554364,3.19274
962,0.55486,3.19276
963,0.558353,3.19278
964,0.558772,3.1928
965,0.558952,3.19281
966,0.55918,3.19283
967,0.559314,3.19285
968,0.5595,3.19287
969,0.559964,3.19289
970,0.560289,3.19291
971,0.560637,3.19292
972,0.560959,3.19294
973,0.561252,3.19296
974,0.561459,3.19298
975,0.562172,3.19299
976,0.562468,3.19301
977,0.562614,3.19303
978,0.564217,3.19305
979,0.56453,3.19307
980,0.565888,3.19309
981,0.566404,3.1931
982,0.568705,3.19312
983,0.569235,3.19314
984,0.569581,3.19316
985,0.570728,3.19317
986,0.571286,3.19319
987,0.571659,3.19321
988,0.572233,3.19323
989,0.572316,3.19325
990,0.573223,3.19327
991,0.574803,3.19328
992,0.575487,3.19331
993,0.575725,3.19332
994,0.57685,3.19334
995,0.577098,3.19336
996,0.578376,3.19338
997,0.578699,3.1934
998,0.5789,3.19341
999,0.57911,3.19343
